"mu_col[, 1]"
3.85918788677002
3.8224921140274
3.77731163196237
3.71365873406995
3.66345646279612
3.44076558608637
3.44076558608637
3.44076558608637
3.4110862096545
3.33248237270507
3.30941477494406
3.29900129721373
3.27191059212989
3.14725195818257
3.14725195818257
3.09178918655216
3.14678205869075
3.07334956658842
3.10519853149187
3.10519853149187
3.10519853149187
3.10519853149187
3.10519853149187
3.09453937591051
3.09453937591051
2.9926989729395
2.99380632306255
3.01401739368323
3.01401739368323
3.01491047220223
3.01491047220223
3.01491047220223
3.01491047220223
3.01491047220223
3.01491047220223
3.01491047220223
3.01491047220223
3.01491047220223
3.01491047220223
3.00817705129069
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.88616589948265
2.84070092246175
2.84070092246175
2.84070092246175
2.84070092246175
2.84070092246175
2.84070092246175
2.84070092246175
2.84070092246175
2.84070092246175
2.84070092246175
2.84070092246175
2.84070092246175
2.84070092246175
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.83077651710762
2.81567276683592
2.81567276683592
2.81567276683592
2.81567276683592
2.81567276683592
2.82898879848101
2.82898879848101
2.82898879848101
2.82898879848101
2.81493986230992
2.81493986230992
2.82531897046545
2.82531897046545
2.82531897046545
2.82531897046545
2.82531897046545
2.82531897046545
2.82531897046545
2.83288260529961
2.83288260529961
2.83288260529961
2.83288260529961
2.83288260529961
2.83288260529961
2.84078567172555
2.83137492555421
2.81549679654294
2.81549679654294
2.81549679654294
2.81549679654294
2.81549679654294
2.81549679654294
2.81549679654294
2.81549679654294
2.81549679654294
2.76401449674921
2.76401449674921
2.76401449674921
2.76401449674921
2.76401449674921
2.76401449674921
2.76401449674921
2.7706739664392
2.7706739664392
2.7706739664392
2.7706739664392
2.7706739664392
2.7706739664392
2.7706739664392
2.7706739664392
2.7706739664392
2.7706739664392
2.7706739664392
2.7706739664392
2.7706739664392
2.7706739664392
2.80567182053628
2.80567182053628
2.80567182053628
2.80567182053628
2.79808905929333
2.79808905929333
2.79808905929333
2.81701068418008
2.79908114220237
2.79908114220237
2.79908114220237
2.79908114220237
2.79908114220237
2.79908114220237
2.79908114220237
2.79908114220237
2.79908114220237
2.80619628877573
2.80619628877573
2.80619628877573
2.80619628877573
2.80619628877573
2.80619628877573
2.80619628877573
2.80619628877573
2.81059461998954
2.81059461998954
2.81059461998954
2.80201338853821
2.80201338853821
2.80201338853821
2.80201338853821
2.80201338853821
2.77580441252181
2.77580441252181
2.77580441252181
2.77580441252181
2.77580441252181
2.77580441252181
2.77580441252181
2.77580441252181
2.77580441252181
2.77580441252181
2.77580441252181
2.77580441252181
2.79080014516422
2.79080014516422
2.79015614569006
2.79015614569006
2.79015614569006
2.79015614569006
2.79015614569006
2.79412568750191
2.81376236037816
2.81376236037816
2.81376236037816
2.81376236037816
2.81376236037816
2.81376236037816
2.81376236037816
2.81376236037816
2.81376236037816
2.81866991268075
2.81866991268075
2.81866991268075
2.81866991268075
2.81866991268075
2.81866991268075
2.79217458714832
2.79217458714832
2.82146213455457
2.82146213455457
2.82146213455457
2.82146213455457
2.83935734892261
2.83935734892261
2.83935734892261
2.83935734892261
2.83935734892261
2.81592096983044
2.81592096983044
2.81592096983044
2.81765084290206
2.81765084290206
2.81765084290206
2.81765084290206
2.81765084290206
2.81765084290206
2.8133000475418
2.8133000475418
2.83494952945697
2.83494952945697
2.83494952945697
2.83494952945697
2.83494952945697
2.78960743648939
2.78960743648939
2.78960743648939
2.78960743648939
2.78960743648939
2.7432273955111
2.79297086028203
2.79297086028203
2.79297086028203
2.79297086028203
2.79374895919345
2.79374895919345
2.79374895919345
2.79374895919345
2.79374895919345
2.79374895919345
2.79374895919345
2.79374895919345
2.79374895919345
2.79374895919345
2.79374895919345
2.79374895919345
2.79374895919345
2.79374895919345
2.80049729792119
2.80049729792119
2.80049729792119
2.79490440376061
2.79490440376061
2.79490440376061
2.79490440376061
2.79490440376061
2.79490440376061
2.81856233513954
2.81856233513954
2.81856233513954
2.81856233513954
2.81778442460523
2.79298106746689
2.79298106746689
2.79298106746689
2.79298106746689
2.79298106746689
