"sigma_col[, 1]"
1.3
1.3
1.32499096089809
1.32499096089809
1.43124412017515
1.42281141266795
1.38506449956702
1.32398957667736
1.32398957667736
1.28079186214431
1.28079186214431
1.25184540706301
1.18662994868596
1.18662994868596
1.17865208725331
1.17865208725331
1.17865208725331
1.17865208725331
1.02718587133789
1.0379379047834
1.0379379047834
1.0379379047834
1.0379379047834
1.0379379047834
1.0379379047834
1.03975708940149
1.03975708940149
1.03975708940149
1.03975708940149
0.982789300866099
0.982789300866099
0.982789300866099
0.982789300866099
0.982789300866099
0.941233201782853
0.954338266116645
0.933071252788244
0.933071252788244
0.933071252788244
0.947956838304206
0.947956838304206
0.947956838304206
0.895280715643425
0.862646284387652
0.830202510668553
0.830202510668553
0.830202510668553
0.834307902171955
0.830910121021881
0.8429524148535
0.8429524148535
0.886752092728526
0.886752092728526
0.852205161414315
0.852205161414315
0.852205161414315
0.859847161922152
0.859847161922152
0.878111779805185
0.813525605966011
0.858888504609762
0.853146309897674
0.831167407344613
0.831167407344613
0.831167407344613
0.831167407344613
0.831167407344613
0.831167407344613
0.831167407344613
0.817616956382558
0.817616956382558
0.817616956382558
0.811618741046171
0.811618741046171
0.784040362836655
0.784040362836655
0.784040362836655
0.765657294038089
0.765657294038089
0.808400760020738
0.808400760020738
0.808400760020738
0.777545594586154
0.777545594586154
0.79709119924572
0.79709119924572
0.79709119924572
0.79709119924572
0.79709119924572
0.793603719746617
0.793603719746617
0.80132080344236
0.795462775105269
0.783584580341026
0.783584580341026
0.783584580341026
0.783584580341026
0.783584580341026
0.783584580341026
0.806300384030645
0.806300384030645
0.806300384030645
0.806300384030645
0.794021454629098
0.794021454629098
0.792769871462168
0.792769871462168
0.792769871462168
0.793123629424385
0.793123629424385
0.793123629424385
0.793123629424385
0.762120857315135
0.762120857315135
0.762120857315135
0.809903684769623
0.812270213956172
0.812270213956172
0.78134554785252
0.776340863406328
0.776340863406328
0.776340863406328
0.776340863406328
0.776340863406328
0.776340863406328
0.776340863406328
0.774238904292627
0.774238904292627
0.774238904292627
0.70921229216594
0.708500033996638
0.708500033996638
0.736811729647777
0.736811729647777
0.728103794942249
0.728103794942249
0.764281958835548
0.729504583639881
0.729504583639881
0.729504583639881
0.729504583639881
0.761505223343154
0.761505223343154
0.711557647350485
0.711557647350485
0.711557647350485
0.711557647350485
0.768164769910565
0.768164769910565
0.768164769910565
0.768164769910565
0.768164769910565
0.768164769910565
0.768164769910565
0.768164769910565
0.780317871218693
0.780317871218693
0.780317871218693
0.780317871218693
0.780317871218693
0.780317871218693
0.780317871218693
0.784760444635518
0.761206938442166
0.761206938442166
0.737955983505619
0.809296137821796
0.809296137821796
0.809296137821796
0.809296137821796
0.809296137821796
0.809296137821796
0.809296137821796
0.809296137821796
0.793048514565526
0.793048514565526
0.787438718285865
0.787438718285865
0.787438718285865
0.787438718285865
0.772264799539191
0.772264799539191
0.772264799539191
0.772264799539191
0.772264799539191
0.772264799539191
0.772264799539191
0.772264799539191
0.77387369178337
0.77387369178337
0.750049963390828
0.747874043037299
0.747874043037299
0.752800173044961
0.752800173044961
0.790168547949999
0.790168547949999
0.790168547949999
0.790168547949999
0.780738738986011
0.780738738986011
0.780738738986011
0.784856256507037
0.784856256507037
0.784856256507037
0.784856256507037
0.784856256507037
0.784856256507037
0.784856256507037
0.770214988736013
0.770214988736013
0.770214988736013
0.770214988736013
0.770214988736013
0.770214988736013
0.770214988736013
0.770214988736013
0.745143442703572
0.774880297617477
0.774880297617477
0.774880297617477
0.774880297617477
0.809832910997067
0.809832910997067
0.817098496876248
0.823383193580285
0.804310651636401
0.804310651636401
0.804310651636401
0.804310651636401
0.797601960414164
0.797601960414164
0.811689860957221
0.777072409489441
0.776998425658998
0.781359909089159
0.791740318761979
0.791740318761979
0.824041686054569
0.799025304893903
0.78941582822186
0.798919548340839
