"xi_col[, 1]"
0.4
0.4
0.342799832807939
0.342799832807939
0.334167762749415
0.380096099530391
0.45174141846124
0.44372392043502
0.44372392043502
0.473026633415119
0.473026633415119
0.473026633415119
0.500646040713093
0.530395792089262
0.545794728087598
0.462528418470374
0.492196156263757
0.594715761811706
0.574377213097762
0.57280222123246
0.53564309149397
0.561682285389103
0.506249172288529
0.495704657257019
0.495157732823475
0.491748858250372
0.514682464080267
0.514682464080267
0.514682464080267
0.500510920793937
0.47142945255503
0.47142945255503
0.533592484330983
0.528346829996547
0.518257922809195
0.489864930986558
0.479397010055991
0.506892057784432
0.506892057784432
0.525297616514863
0.547055238349933
0.547055238349933
0.546971521306293
0.582156768464775
0.552519075822898
0.552519075822898
0.552519075822898
0.56176691725747
0.548898762933703
0.585920922006977
0.58924005603691
0.610491355949999
0.625316890098955
0.630675110289034
0.630675110289034
0.630675110289034
0.599925003317261
0.636447060063481
0.595302015955939
0.552766552375021
0.548069399101421
0.518483366877695
0.587333628818309
0.587333628818309
0.576564875008021
0.577664693087179
0.588577548602815
0.588577548602815
0.645295321615703
0.600921689329917
0.583388872691922
0.579642885936332
0.518864431453382
0.518864431453382
0.518864431453382
0.518864431453382
0.531248797855613
0.518848780571358
0.518848780571358
0.556664585849816
0.607369336897302
0.624591554636293
0.610658324091505
0.610658324091505
0.566822106917089
0.605162066486378
0.605162066486378
0.544437808514406
0.569734324468877
0.643701015980835
0.656783803798933
0.588526431436603
0.601463954823098
0.615300744811877
0.615300744811877
0.632246992239334
0.568125771391174
0.568125771391174
0.568125771391174
0.601483362984809
0.601483362984809
0.623932819061666
0.644027670658631
0.577423434289407
0.589712839752865
0.628393517288067
0.634228297355948
0.632337327052993
0.632337327052993
0.632337327052993
0.601253584626018
0.601253584626018
0.601253584626018
0.619168869687833
0.619168869687833
0.610026255695845
0.593219873575091
0.599646064894181
0.599646064894181
0.639285538196867
0.566307430759647
0.537277949999739
0.523477051795799
0.531721720327562
0.531721720327562
0.544117449474558
0.548411055230884
0.643176836994266
0.63452377547446
0.614837277758353
0.603689810704613
0.605855411700344
0.605855411700344
0.579015778172173
0.578887304836473
0.543246794727911
0.543246794727911
0.543246794727911
0.523788581466019
0.523788581466019
0.558583730437114
0.579614451563733
0.579614451563733
0.579614451563733
0.579614451563733
0.6035193276923
0.637834650357774
0.64358738566306
0.64358738566306
0.643681070136003
0.629174346555131
0.605502344777177
0.59659419456424
0.59897344650091
0.59897344650091
0.629966273684994
0.629966273684994
0.629966273684994
0.609854019475249
0.661596443929131
0.676071631997537
0.631898358425735
0.650329806912226
0.664743237698012
0.664743237698012
0.620445666904789
0.620445666904789
0.630687179567706
0.707249672240963
0.707249672240963
0.673784678697114
0.628162303035937
0.598514016777845
0.601473468123401
0.64243603698411
0.64243603698411
0.64243603698411
0.64243603698411
0.654537284512075
0.629801081017403
0.591158076434615
0.637222253976566
0.671955530110272
0.641711833644297
0.648780869742831
0.664158492801633
0.64559676202714
0.638031405481439
0.662187820961569
0.68602108231293
0.672278932812703
0.621094043323283
0.621094043323283
0.602077636234615
0.675675139961087
0.649949614846506
0.638552091505628
0.721098655156581
0.696054172882378
0.696054172882378
0.68650790935772
0.68650790935772
0.68650790935772
0.676885367607205
0.641571714425567
0.601239142441649
0.628568511748828
0.628568511748828
0.606134464666155
0.606134464666155
0.606134464666155
0.603253388568067
0.551943695547007
0.548294552296434
0.548294552296434
0.567364545259584
0.587064384744864
0.604138110158679
0.576934522099587
0.610860503506074
0.615103375590324
0.600331753573581
0.600331753573581
0.58705121578167
0.604094153756342
0.595099955862969
0.595099955862969
0.647559333344096
0.647559333344096
0.628163521428854
0.593265935891625
0.593265935891625
0.642831489929858
0.643549409172307
0.643345481554243
0.630812014914536
0.630812014914536
0.659322620041225
0.613597645088886
0.613597645088886
0.602401302825214
0.602401302825214
0.602401302825214
0.590038142817116
0.590038142817116
0.598730606830132
0.589268164050689
0.589268164050689
0.639518707261562
0.639518707261562
0.63956459796551
0.665962449888826
0.64270375562446
0.690348656157026
0.690348656157026
0.717238141962632
0.717238141962632
0.693688338274134
0.646194992093492
0.646194992093492
0.646194992093492
0.619629226458438
0.619629226458438
0.589730153541052
0.593728094896493
0.618568460284744
0.657847769328998
0.657847769328998
0.668859338022441
0.668859338022441
0.675654784589365
0.675654784589365
0.662152737015623
0.639354310950838
0.700063423090103
0.69198576957183
0.69198576957183
0.69198576957183
0.670194456225509
0.669545424706448
0.669545424706448
0.682775190980472
0.682775190980472
0.707536328271868
0.664885261233036
0.630487269038356
0.625578059188795
0.628162828923421
0.576156311305027
0.578231099623758
0.62004226789043
0.62004226789043
0.62004226789043
0.578087499732247
0.56582373916442
0.583696817368603
0.583696817368603
0.547563973676149
0.547563973676149
0.596358082360999
0.603754936410189
0.62587106245429
0.628662983919269
0.628662983919269
0.628662983919269
0.628662983919269
0.605005231482562
0.620450598448472
0.643444340959492
0.641080117663322
0.642745095886472
0.634872491609589
0.634872491609589
0.634872491609589
0.644535781196526
0.61422174081297
0.61422174081297
0.586179265333879
0.607719563934207
0.56726501722251
0.604973504358556
0.581295927173842
0.631528177790675
0.613854904707104
0.572038391953862
0.572038391953862
0.610637415725624
0.608779310457389
0.608779310457389
0.556844899320304
0.556226327249452
0.556226327249452
0.556226327249452
0.599560732284352
0.635155403652251
0.629858919458051
0.667053751369394
0.621964158735124
0.621964158735124
0.662836230588276
0.662836230588276
0.631494766790833
0.628175659061889
0.587341896749412
0.577213260872551
0.64350836573875
0.640777204493351
0.640777204493351
0.638407029353242
